"method1" "method2"
1290.655 692.978
709.8191 1809.15393333333
700.3477 556.488466666667
916.8234 1429.05043333333
3619.129 8046.214
1205.105 1723.96466666667
2914.107 2465.6666
1504.4 2690.60346666667
2575.031 2427.02996666667
1247.19 2875.98163333333
3181.117 6260.67843333333
2830.552 3591.48896666667
1697.333 3098.9248
732.5936 2170.64073333333
1409.596 5277.04176666667
2984.463 3941.04856666667
3859.492 2505.6036
49518.45 58044.6830333334
482.7511 1094.12256666667
1209.918 1137.0683
3153.977 1879.46523333333
3052.685 2800.30603333333
747.2428 1215.22583333333
2301.65 551.2042
8106.723 6150.79386666667
3812.189 5675.9519
3530.293 3164.5134
2290.348 729.011066666667
1423.422 1538.15843333333
2539.947 4607.49956666667
3182.774 1288.66583333333
782.2365 615.359466666667
3126.555 3115.5747
1256.136 1712.5684
1068.938 2468.24513333333
4845.132 9556.4331
756.6542 460.222266666666
2200.069 2354.48716666667
46732.63 21710.0069333333
1150.511 1174.88653333333
947.0744 4150.83903333333
1178.347 2284.5051
343.573 500.6737
759.3203 1395.10056666667
1343.167 4457.5527
1094.555 3071.8097
288.5595 741.4489
3601.668 4551.67156666667
1265.112 2021.60593333333
1620.463 2384.2402
945.1042 805.417266666667
1397.51 1734.10606666667
9094.189 6331.35473333333
1562.705 2091.40463333333
1633.856 3445.2791
1500.579 2257.29743333333
15668.86 16033.2865333333
2754.169 2526.26776666667
4281.833 4799.2299
1906.925 1525.60773333333
278.0005 400.6775
41121.78 67056.4134333333
572.8177 1722.95456666667
1052.994 929.2659
2319.23 1162.8688
463.2402 4311.89913333333
20175.88 16021.6884333333
465.8584 579.2611
3043.78 1077.5769
1131.463 3387.4465
1862.925 4877.47623333333
1120.483 461.718133333334
25090.94 14623.9185666667
21789.99 17654.9852666667
920.628 452.244
3453.084 3876.2523
1308.571 3859.7996
1607.435 2030.27166666667
950.3464 564.876833333334
2263.919 2097.46403333333
4103.571 3384.4735
2055.531 6738.48533333333
43553.21 72763.0959
1637.367 2967.72896666667
3814.865 2869.0818
1005.45 1360.17253333333
1388.778 1177.4444
4316.606 5122.83263333333
1570.76 2015.72426666667
2891.832 1768.97826666667
578.0298 905.546966666667
412.5948 484.7686
2872.659 2606.2489
2170.883 3072.1316
1574.928 4014.29016666667
1246.528 2999.02546666667
42270.82 51007.6787333333
489.7048 1262.998
1004.706 712.754633333333
1252.058 2279.4367
814.0237 771.7473
2984.703 4816.0621
33846.05 34648.7159
1694.023 1369.519
2613.793 3064.72363333333
1391.825 2950.16363333333
1388.173 1365.41376666667
1902.659 2560.50096666667
811.5112 642.425933333334
708.1761 1133.80643333333
2465.466 2062.80243333333
27688.62 27844.7755
908.392 908.785433333333
1251.776 3917.69996666667
1777.808 767.372766666667
806.9188 1324.45686666667
426.7324 272.703066666667
1520.18 1746.0245
4687.646 4806.1602
1256.085 702.8283
522.8178 2275.32926666667
1522.274 423.3733
1215.071 1575.27613333333
1543.023 2376.49776666667
2920.878 3059.863
861.909 1126.54766666667
3353.776 1268.8136
1153.049 2240.98143333333
992.4278 673.119433333334
4075.962 4962.79213333333
3493.735 11317.6360333333
2097.22 3757.27023333333
3796.275 5378.57673333333
2857.479 21103.4281
13315.6 4535.6796
2522.027 5768.4138
1634.716 1827.67556666667
488.8203 1894.6858
961.2631 4897.70946666667
2062.386 2861.78596666667
2112.815 4058.38376666667
1147.734 2654.3767
1594.263 1857.28673333333
458.7001 2468.79803333333
2687.592 4276.72113333333
1201.158 1128.40706666667
4894.959 6372.2582
5150.593 5378.4412
523.8063 965.1229
1818.273 616.904233333333
3297.523 774.7872
1111.417 908.504066666667
1263.547 1141.14466666667
803.3698 655.6914
3742.109 2328.72333333333
1658.098 4021.98256666667
1340.288 4225.02483333333
1690.574 1953.85033333333
3738.804 2344.53423333333
10798.61 7047.61123333333
1881.079 2265.5334
1938.914 931.371633333333
1053.799 257.261233333333
2468.442 1535.4643
5507.615 8975.3349
968.0699 4768.0049
1409.58 2845.64126666667
382.3053 1400.18066666667
2772.955 2813.674
1392.153 1309.96493333333
15150.35 8673.9554
2061.257 4803.11993333333
2622.395 436.499633333333
1909.09 3824.91433333333
1552.3 2100.70233333333
892.286 1465.4876
5776.914 4119.151
569.2494 581.752733333333
39020.65 26264.7881666667
1668.022 2856.86733333333
2691.587 3365.03976666667
33176.46 40044.6203333333
1143.098 1651.34676666667
1818.411 1408.091
12199.77 16994.4075333333
19185.02 16285.8307
1970.595 1122.45646666667
1163.213 2289.72073333333
3103.714 6480.5499
952.3444 2500.46556666667
4596.347 8842.36603333334
12465.45 18356.9971666667
8565.121 1898.58593333333
9510.414 4981.501
12023.13 4408.82086666667
472.9699 280.747133333333
2012.574 3987.39773333333
4192.994 6687.71286666667
1766.436 3238.81956666667
631.9875 683.977566666667
1838.883 5295.48173333333
813.1826 2290.1597
2804.639 6154.98396666667
3035.176 5495.78216666667
2279.829 3378.18746666667
585.1554 679.6878
634.6064 1815.88683333333
943.0162 1016.21793333333
1323.937 1584.21566666667
3547.367 4419.7635
1610.53 2915.96863333333
975.2929 1869.13103333333
5451.625 5765.04693333333
2084.932 2323.7903
644.4143 852.073633333333
1346.628 2351.0153
2264.229 3521.28573333333
39620.45 44274.9348
3524.197 3356.636
4813.9 4593.68156666667
1854.253 1038.68306666667
1291.828 377.813933333333
1206.888 1933.09196666667
791.8698 1105.79453333333
819.1238 1441.2029
1006.979 3099.35733333333
2628.127 2827.03583333333
2602.481 5716.08786666667
27797.34 24151.4566666667
2292.86 3073.67623333333
3581.22 3026.7332
27399.46 20872.9171333333
2436.015 3658.50253333333
928.0196 5082.06923333333
5937.72 5379.38446666667
3604.958 1521.4543
1587.826 1071.43426666667
1884.886 2314.56436666667
1974.444 1502.29193333333
3814.246 3772.7531
586.3173 1035.1839
1277.035 2167.54056666667
1143.098 1304.1313
3676.296 3228.04613333333
2045.425 2279.48413333333
1438.25 3547.59303333333
48310.43 53290.7580333334
43017.67 59513.1550333333
2686.651 5520.45876666666
704.1629 462.091633333333
3495.776 4196.09113333333
1249.541 2333.93873333333
1407.828 3093.99526666667
3319.065 6277.96633333333
2898.589 2791.05073333333
857.4062 1746.67493333333
1609.09 1841.3094
1877.806 2188.53706666667
2310.841 1858.48246666667
2974.942 2564.93526666667
4549.943 2737.31843333333
2144.896 4336.21566666667
1848.936 2548.0613
1252.807 2780.13403333333
1091.844 1140.64763333333
2809.568 3607.35916666667
1744.575 3465.6587
1719.218 2664.6872
3479.401 2594.41106666667
1784.662 2063.83676666667
501.604 608.362633333333
4460.614 5383.66923333333
3299.268 4847.6688
38686.19 25380.3909666667
388.389 1919.79593333333
1345.19 1703.3664
2926.493 6743.64996666667
5242.025 3529.27383333333
952.2111 846.733233333333
911.0561 881.7787
921.5031 391.2633
3123.025 1179.01366666667
36977.61 57467.8091333333
4521.316 5985.30143333333
1971.095 3075.7739
1076.813 4604.2795
2605.76 1995.70156666667
1184.867 1641.2929
1921.816 2523.4821
4285.727 5515.48373333334
11500.88 14234.6126333333
1084.812 1249.06233333333
6523.336 4925.5918
4600.072 3272.79156666667
709.0248 1939.02106666667
13598.92 18388.2988666667
1673.353 3852.14083333333
4799.533 3903.775
3956.842 5101.66323333333
1603.331 1234.7132
1707.029 691.777966666667
3335.169 7763.05566666667
1344.017 2561.60103333333
1356.01 2533.4133
733.9768 1590.5337
1005.032 1017.8741
2031.737 3081.15586666667
30056.17 21224.6371333333
2628.781 1755.1585
1797.25 627.009633333333
1732.63 5274.5125
2937.973 3177.7605
1334.183 1274.30983333333
5527.7 6661.69003333334
2190.679 3067.7198
5076.561 3833.71496666667
5986.19 5762.93813333333
2347.105 3893.95263333333
8025.866 12751.5089333333
27123.33 29890.8745
7049.007 12430.9715666667
5108.535 4659.3881
3156.398 3616.81683333333
2071.376 3376.45373333333
410.9164 1089.23053333333
7045.539 5497.65796666666
1060.988 3075.20936666666
852.9022 912.176166666667
911.2705 2024.55626666667
1462.501 3561.01713333333
1241.216 3573.89696666667
245.9782 609.246733333333
731.9242 1359.7071
3533.084 2577.3725
1104.275 1712.4958
21803.72 12314.2803333333
2913.566 3890.9147
770.6698 420.5881
2719.386 3600.69893333333
5612.443 5516.91253333333
913.9686 2169.54726666667
1648.147 2223.1675
1362.29 3154.76803333333
3800.377 7466.6045
2251.954 3835.25846666667
5233.323 3948.9155
2213.179 2736.733
41127.49 32539.4030333333
1577.194 3383.6748
16430.73 4294.2351
695.5326 488.780033333333
2763.049 2318.2333
1037.199 961.539733333334
1907.041 3103.69463333333
11004.2 3844.75163333333
1091.795 1308.5169
1272.186 461.648633333334
1992.781 1470.10136666667
2569.891 4666.06156666667
1525.33 2193.38016666667
2554.539 5125.6842
26972.53 33166.3346333333
1436.113 3909.6489
6188.351 3626.53186666667
888.0089 510.280833333333
1999.109 3628.1448
587.714 1080.92483333333
4573.02 5008.51436666667
628.095 2352.5367
2899.131 21386.7652
431.1949 820.044533333334
2468.056 4165.79093333333
815.2973 3363.53743333333
715.1293 461.711733333333
1305.462 413.1397
939.8184 1744.7344
908.5785 2397.21356666667
760.0699 762.765133333333
1420.642 4727.24623333333
4066.888 8010.98396666666
532.6393 1046.2222
3489.328 2249.1074
1496.694 3893.92636666666
3033.364 3313.4568
6066.135 4885.07486666667
2484.249 1406.96566666667
3520.565 5294.89936666667
4126.737 3961.99906666667
639.7147 390.572933333333
2040.772 3405.57313333333
899.0376 1201.26636666667
1231.648 1990.02986666667
930.6481 4788.1135
1015.077 4156.92823333333
1435.098 1650.34046666667
953.1906 1107.48556666667
3125.068 7918.1354
5114.64 6762.67733333333
732.3254 524.962166666667
555.8526 1326.3558
1008.82 1446.56803333333
2216.865 2024.4087
983.7319 1237.25926666667
742.3535 508.0171
3212.283 2995.0961
1813.366 2932.9422
4652.299 4408.0787
988.2571 1656.18743333333
2207.207 1652.7573
5252.619 1271.37933333333
677.0409 4764.74543333333
6963.826 42252.5402333333
760.3984 370.877066666667
30084.91 13529.7221
950.5237 4120.73166666667
4118.946 3968.75973333333
663.9773 1972.6594
1481.71 2841.10926666667
3573.627 4132.38196666667
2066.539 2712.0969
2329.147 3899.0129
2373.31 2693.17773333333
1181.203 1703.65093333333
1905.941 2786.16466666667
321.8619 1086.12483333333
1623.761 2504.83566666667
1747.148 1864.11326666667
3838.75 4567.01203333333
10081.59 38282.8657333333
54468.14 64447.8684
49183.09 62579.4916666667
3887.122 9187.3689
2710.304 2230.5462
2215.87 3856.1615
985.4108 1695.07173333333
4974.745 4204.04196666667
1054.49 1131.89473333333
708.6554 1584.2604
1261.001 3255.08983333333
1606.979 2919.86726666667
20575.75 24627.4323666667
2566.13 3360.195
1194.15 1911.428
2335.915 6077.25473333333
317.3143 387.680266666666
1722.274 3382.2443
1464.732 3637.38726666667
1436.092 2821.3786
2902.377 2251.7241
1135.836 617.437833333334
1303.283 1045.0412
2037.281 2109.82713333333
3747.305 3459.50816666667
4243.752 7004.83186666667
18014.06 17811.8230333333
364.595 462.6926
852.3372 5730.78366666667
20138.87 14262.8777
9217.127 17969.4384666667
1991.901 1973.51256666667
2595.944 2195.1142
1309.116 3049.53053333333
1076.173 945.863533333333
1980.586 2985.5645
1096.773 3794.3382
1561.434 981.2491
3720.8 4117.94276666667
4066.404 1558.75793333333
2432.361 1567.11106666667
4763.219 3780.957
28779.66 25660.586
2048.788 2836.93866666667
2693.619 2803.33666666667
1768.616 2575.55246666667
1759.143 2107.36516666667
12340.58 7271.3451
2935.071 2774.9462
861.7186 1090.61366666667
2205.965 2823.13353333333
40110.38 25936.2093333333
532.7469 918.1987
1662.346 3163.9427
1934.225 1142.65206666667
13603.95 5342.98696666666
229.9517 280.752466666667
3881.645 8423.28813333333
1495.313 2801.95073333333
1100.012 3328.96626666667
2876.17 4922.94983333333
1112.6 947.594766666667
632.4615 1291.39376666667
2297.105 5397.77783333333
48919.98 60318.3811
1673.492 1793.3409
1282.692 2566.05293333333
602.5995 2114.45236666667
3330.857 2730.89273333333
759.6572 3638.6207
5537.705 5111.65863333333
2866.943 3610.8611
52414.81 75173.4299333333
2193.286 2388.2845
3515.791 6209.53033333333
25627.36 35219.1963
685.7386 1331.09243333333
1508.073 1849.91286666667
1050.347 1850.4223
13519.67 13428.9505
2809.627 1543.6014
690.74 1454.12303333333
3373.38 2791.78826666667
12679.86 8030.86696666666
1374.032 3293.1227
2883.773 3553.90193333333
455.2614 344.2522
573.753 1805.7522
1022.142 2178.58353333333
2887.977 2611.81966666667
7987.757 3120.70516666667
9049.783 2594.5578
12563.81 12271.2409
2200.098 3459.62696666667
5303.454 5465.42103333333
2048.582 1522.12536666667
1715.131 1894.63026666667
1807.067 3946.3914
20550.25 27063.6956666667
7247.467 2274.5913
2107.57 3195.26346666667
1627.622 469.410433333333
2825.328 3547.317
1763.82 1550.85923333333
2389.894 1312.35446666667
2069.8 4593.0782
521.1154 1586.3275
5449.208 7345.42633333333
1758.461 2414.7814
1269.982 3027.67616666667
2082.53 3288.06173333333
588.8275 622.996233333333
1029.219 1199.71313333333
1801.996 928.211766666666
1170.113 1674.16606666667
4755.724 4672.0125
5023.499 4816.47023333333
1721.208 712.056133333333
1883.967 2264.2849
5035.812 2896.9823
1130.43 3732.78276666667
479.9471 1289.6911
5856.8 13373.152
1883.665 2274.26863333333
520.7389 278.256866666667
2257.466 2986.20193333333
1761.019 1180.0162
2308.915 2717.99853333333
1478.495 2183.06513333333
2185.145 1129.89753333333
799.9144 1205.17973333333
1029.329 2641.37303333334
1884.619 5527.59113333333
6201.136 3407.88113333333
3418.808 6947.4367
6754.371 7518.28763333333
598.9077 366.939033333333
1118.884 2471.35303333333
5699.507 3026.72496666667
3814.246 3772.7531
1867.274 2452.7209
565.9418 3738.686
35034.43 44217.2536
3724.638 5912.49253333334
2980.457 2501.19796666667
1094.101 2450.38403333333
2091.128 674.038466666667
47517.72 55485.3154666667
710.0844 2530.26133333333
23063.64 53900.2053
4635.99 2772.05936666667
1988.717 2407.9759
6378.577 5835.51973333333
795.3527 1382.90183333333
881.868 2372.8308
928.2799 1754.379
4580.635 4149.16356666667
3150.064 4060.69613333333
40729.28 45718.2177666667
1411.153 758.5189
1499.649 2360.34443333333
3732.51 3932.72606666667
4910.447 5415.13163333333
668.8533 3428.1775
1475.125 1827.30963333333
1025.543 852.0563
3870.73 3631.61883333333
2249.651 427.054366666667
6947.912 5708.59883333333
1309.412 2925.09126666666
3001.262 5723.71246666667
943.1881 1895.4244
39564.6 56135.1706
3754.455 4922.50316666667
2595.367 5318.47396666667
741.8212 920.159966666666
3222.849 4646.38473333333
3506.603 6355.83616666667
6173.898 10876.1909333333
21142.46 9470.3414
1107.056 796.397633333333
2539.801 2935.5691
40928.88 47022.7725
4500.359 4251.48753333333
553.8189 2855.60123333333
3855.659 2399.965
2954.266 7271.66916666666
374.5157 1981.38573333333
1254.463 1589.81646666667
1533.22 3607.6579
21122.62 8145.88686666667
5374.131 7001.52176666667
2090.295 1034.56643333333
1148.123 2653.7418
1725.53 7666.72796666667
36325.42 18485.4752666667
1191.646 1564.76326666667
2077.162 3430.59526666667
755.8464 1991.479
893.4267 2440.03886666667
736.1221 412.516333333334
3503.302 4821.82333333333
4349.931 2396.2983
1043.193 1442.96553333333
1403.042 640.3209
3794.108 4312.23576666667
1028.029 1997.3601
1173.146 1133.18543333333
1164.668 1727.53276666667
5672.573 6160.41113333333
1001.35 2677.59533333333
32450.38 38147.7784666667
1254.535 944.761133333333
2923.795 3659.12943333333
1362.582 3006.44866666667
1249.119 2404.853
1900.255 2088.72376666667
4573.999 2031.20383333333
4285.595 2049.66803333333
3804.805 4023.90573333333
3527.555 3757.73483333333
2435.921 2374.5745
2335.319 1747.47483333333
3786.766 2954.54993333333
6068.82 7215.13353333333
1848.38 984.696333333334
1429.537 2488.90703333333
3863.756 5469.58176666666
1323.492 483.885933333333
5759.694 15326.0786666667
23286.15 23458.0006333333
5592.882 11857.4112
981.1891 736.944733333334
2888.161 4455.6357
452.0912 1405.21586666667
8913.804 22964.9251666667
1351.155 2514.72006666667
706.2149 1653.49976666667
455.3256 951.121
2191.145 1482.43426666667
12721.78 25425.7652333333
1253.716 393.482533333333
3287.404 2861.28233333333
2339.608 3006.21433333333
1610.891 151.546733333333
2893.268 4097.0534
2343.837 4084.32613333333
3141.553 7061.9382
2276.708 4318.67413333333
1841.415 340.629233333334
13726.33 9852.02153333333
2521.166 5725.5997
1339.956 3578.275
1530.013 1097.77983333333
40865.14 70633.0347666667
3607.749 4035.0034
639.8811 2422.14443333333
1432.554 1366.92793333333
1939.676 1675.22926666667
4887.287 4772.9886
4055.192 4411.14936666667
2792.631 4271.26216666667
630.2152 1323.21723333333
827.6132 1839.45323333333
14958.1 10103.0358
1040.965 2218.01693333333
1286.658 1841.61766666667
2893.502 3647.57983333333
1251.973 2691.99106666667
1462.513 2110.40846666667
2058.011 4551.69276666667
15669.11 9031.4653
983.6063 441.751333333333
956.3971 2811.6688
747.5875 2368.0494
3480.162 3015.3551
1337.531 618.104733333333
771.3106 1475.56676666667
16860.62 11943.1510333333
40649.5 65765.4790333334
447.7625 935.009933333333
6347.528 5482.57106666667
522.1748 1189.8417
1548.148 2651.71853333333
2150.982 5208.56903333333
4420.094 3295.89566666667
11548.27 5142.10393333333
1491.179 2116.817
1589.556 2740.25833333334
908.4241 1510.54726666667
916.912 1756.9723
419.9958 1865.95723333333
40894.69 46815.2004
1101.314 741.260566666667
4042.582 6377.9134
624.8401 961.6454
522.3706 4998.33123333333
1882.609 2237.40136666667
1479.362 2562.78196666667
3072.776 4619.51713333334
2052.495 2698.8841
730.2775 243.795533333333
1743.169 3323.07743333333
980.2982 810.003700000001
1329.876 1752.65423333333
12679.96 5777.23246666666
1238.59 977.837066666667
11902.17 6285.66996666667
2845.585 5993.54516666666
763.464 3623.18016666667
4364.874 3782.58396666666
1443.126 705.475
2692.036 2842.30276666667
808.1429 1191.6694
360.2634 255.608
1649.42 2103.62163333333
2842.572 4245.06333333333
2308.637 985.1948
1854.25 5289.89443333333
670.7824 2751.91713333333
2220.025 2250.4789
978.9239 742.501
1313.682 2808.67676666667
931.3017 910.234533333333
10745.52 29287.8166333333
44099 65552.9861666667
534.1421 2585.96176666667
3109.979 4312.462
1589.65 2081.12936666667
5322.593 4034.77023333333
722.2881 1344.4213
